provider,consumer
http://biodiversity.org.au/afd/taxa/0b64e7e8-27a3-4d62-b27a-f2966c19fd2c,http://eol.org/pages/13650/data#data_point_16510541
http://biodiversity.org.au/afd/taxa/00ff7039-91a9-4c1e-a7b2-a72678627443,http://eol.org/pages/13650/data#data_point_16510540
http://biodiversity.org.au/afd/taxa/6f3a7ab4-1085-4d96-a7df-20432fc3eb74,http://eol.org/pages/13650/data#data_point_16510056
http://biodiversity.org.au/afd/taxa/36b18d9a-193d-4230-b39d-6b935e8eea0a,http://eol.org/pages/13650/data#data_point_16509915
http://biodiversity.org.au/afd/taxa/a02ee087-7320-4eb3-9f13-5892920c35a2,http://eol.org/pages/13650/data#data_point_16509914
http://biodiversity.org.au/afd/taxa/b6c8ef06-a8ff-4e7d-a72a-1f9d2fdc7c54,http://eol.org/pages/13650/data#data_point_16509913
http://biodiversity.org.au/afd/taxa/3c3b21e9-a756-4751-8257-2ef381a388c2,http://eol.org/pages/13650/data#data_point_16510352
http://biodiversity.org.au/afd/taxa/36bfbd76-aa6b-498f-9260-8d63bfda16f7,http://eol.org/pages/13650/data#data_point_16509911
http://biodiversity.org.au/afd/taxa/8e8070dd-688e-407f-8044-963a90b29d5e,http://eol.org/pages/13650/data#data_point_16509910
http://biodiversity.org.au/afd/taxa/96a78867-272d-4f26-baca-76f6dcc54891,http://eol.org/pages/13650/data#data_point_16509909
http://biodiversity.org.au/afd/taxa/480896f1-c6d9-4ae4-8d68-57d63b060b36,http://eol.org/pages/13650/data#data_point_16509908
http://biodiversity.org.au/afd/taxa/dc8c0820-faa8-4f7e-86c8-9953e6e68819,http://eol.org/pages/13650/data#data_point_16510539
http://biodiversity.org.au/afd/taxa/032a7474-d5c1-49f3-81ca-565e8bfce96b,http://eol.org/pages/13650/data#data_point_16509907
http://biodiversity.org.au/afd/taxa/c87c32c9-652e-4eb8-b62b-b8b37f3bd59a,http://eol.org/pages/13650/data#data_point_16509905
http://biodiversity.org.au/afd/taxa/342f7f89-e317-46e4-9877-847576d7206e,http://eol.org/pages/13650/data#data_point_16509906
http://biodiversity.org.au/afd/taxa/c9c608a5-de51-428c-b4b7-3b75a0d26bf7,http://eol.org/pages/13650/data#data_point_16509904
http://biodiversity.org.au/afd/taxa/65642b24-e1e2-4f2c-8ffb-4cdd54351f67,http://eol.org/pages/13650/data#data_point_16509902
http://biodiversity.org.au/afd/taxa/d69a887a-b022-465e-8190-f40eb208dc38,http://eol.org/pages/13650/data#data_point_16509903
http://biodiversity.org.au/afd/taxa/a2fb8a17-9beb-4601-b364-6d810da021b8,http://eol.org/pages/13650/data#data_point_16510538
http://biodiversity.org.au/afd/taxa/9490e360-0b97-451c-ad77-2e96d222ea3a,http://eol.org/pages/13650/data#data_point_16510537
http://biodiversity.org.au/afd/taxa/6d236b93-9492-451d-ba90-8cb012b07315,http://eol.org/pages/13650/data#data_point_16510528
http://biodiversity.org.au/afd/taxa/97ee0555-b7d8-430e-8ed6-892f24edcb60,http://eol.org/pages/13650/data#data_point_16509901
http://biodiversity.org.au/afd/taxa/530f4ab0-eed5-4cb0-9195-0fecac8a4d8f,http://eol.org/pages/13650/data#data_point_16509900
http://biodiversity.org.au/afd/taxa/03cefaed-069b-4819-9d9e-5ec7d394477d,http://eol.org/pages/13650/data#data_point_16509899
http://biodiversity.org.au/afd/taxa/46db31fe-1f7e-4929-b6b2-30ce14fa7468,http://eol.org/pages/13650/data#data_point_16509898
http://biodiversity.org.au/afd/taxa/14d43562-3945-4400-af69-7cdc0a3187f1,http://eol.org/pages/13650/data#data_point_16509916
http://biodiversity.org.au/afd/taxa/4484e0b7-5a8c-4638-83d7-fc17d629b1b5,http://eol.org/pages/13650/data#data_point_16509897
http://biodiversity.org.au/afd/taxa/d3c53fdb-afdf-4625-9dff-6cfccea7e16a,http://eol.org/pages/13650/data#data_point_16509896
http://biodiversity.org.au/afd/taxa/5729f273-fb41-45bc-896a-b162e3b2042f,http://eol.org/pages/13650/data#data_point_16509895
http://biodiversity.org.au/afd/taxa/7c28c89c-6bbb-4332-9bb7-200866d94ce5,http://eol.org/pages/13650/data#data_point_16509894
http://biodiversity.org.au/afd/taxa/7053f2a0-c192-4657-83a5-c041790a356a,http://eol.org/pages/13650/data#data_point_16509893
http://biodiversity.org.au/afd/taxa/8a73bada-abac-4adb-8ecc-ba528285dac3,http://eol.org/pages/13650/data#data_point_16510137
http://biodiversity.org.au/afd/taxa/28ba044b-896b-487c-8f80-94d4c3a84e38,http://eol.org/pages/13650/data#data_point_16509892
http://biodiversity.org.au/afd/taxa/c734afbb-b323-4e64-b5d0-607c1bd5feef,http://eol.org/pages/13650/data#data_point_16510369
http://biodiversity.org.au/afd/taxa/552e8c5a-4226-4d08-93ca-74bea379b12f,http://eol.org/pages/13650/data#data_point_16509889
http://biodiversity.org.au/afd/taxa/4138dd0b-a94b-42c9-b1fd-57608cc630ec,http://eol.org/pages/13650/data#data_point_16509890
http://biodiversity.org.au/afd/taxa/9b0df894-470e-4eab-be74-fcbe738dac8d,http://eol.org/pages/13650/data#data_point_16509888
http://biodiversity.org.au/afd/taxa/96201abf-d7af-42b6-b076-57c54120321c,http://eol.org/pages/13650/data#data_point_16509887
http://biodiversity.org.au/afd/taxa/536698f9-42b8-4cc7-a796-9a7422185936,http://eol.org/pages/13650/data#data_point_16509886
http://biodiversity.org.au/afd/taxa/775d439b-d035-4f3a-a5a4-3051a5aa4ae9,http://eol.org/pages/13650/data#data_point_16509885
http://biodiversity.org.au/afd/taxa/9ac0610d-38e2-4218-9574-9a5612f46805,http://eol.org/pages/13650/data#data_point_16509936
http://biodiversity.org.au/afd/taxa/35c85718-1093-4b36-8bd8-93a13891ec36,http://eol.org/pages/13650/data#data_point_16510395
http://biodiversity.org.au/afd/taxa/a603d785-b1d4-44f7-bd01-43055d62cdaf,http://eol.org/pages/13650/data#data_point_16510166
http://biodiversity.org.au/afd/taxa/759457cb-9b3b-415e-9119-ceb8b1d44834,http://eol.org/pages/13650/data#data_point_16509917
http://biodiversity.org.au/afd/taxa/04bb5939-3356-48d4-9d38-fd0aca2b669f,http://eol.org/pages/13650/data#data_point_16509992
http://biodiversity.org.au/afd/taxa/9cc0863f-110c-0b3b-e044-00144f3b4a43,http://eol.org/pages/13650/data#data_point_16509871
http://biodiversity.org.au/afd/taxa/327b2875-6788-4654-84c5-e1343d99bf4e,http://eol.org/pages/13650/data#data_point_16510292
http://biodiversity.org.au/afd/taxa/8ca6e23d-b773-47f2-80d1-9c0dfb74205f,http://eol.org/pages/13650/data#data_point_16510258
http://biodiversity.org.au/afd/taxa/4140994e-ed48-4470-b4dd-6d163fe199ec,http://eol.org/pages/13650/data#data_point_16510255
http://biodiversity.org.au/afd/taxa/521ff45c-7d85-4306-b4a5-23ffbd30111e,http://eol.org/pages/13650/data#data_point_16510407
http://biodiversity.org.au/afd/taxa/9f9dd9c2-4979-40e7-aad8-e7f772b29d73,http://eol.org/pages/13650/data#data_point_16510243
http://biodiversity.org.au/afd/taxa/215ea638-c098-4b47-a9f5-b8051d85d38f,http://eol.org/pages/13650/data#data_point_16510249
http://biodiversity.org.au/afd/taxa/da9ad0c9-e15b-428b-9d37-49d299bfecc3,http://eol.org/pages/13650/data#data_point_16510409
http://bioinfo.org.uk,http://eol.org/pages/13650/data#data_point_16873782
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/13650/data#data_point_16510310
http://inaturalist.org/observations/493514,http://eol.org/pages/13650/data#data_point_16509867
http://inaturalist.org/observations/601709,http://eol.org/pages/13650/data#data_point_16510397
http://inaturalist.org/observations/164264,http://eol.org/pages/13650/data#data_point_16510399
http://inaturalist.org/observations/734121,http://eol.org/pages/13650/data#data_point_17523309
http://inaturalist.org/observations/965503,http://eol.org/pages/13650/data#data_point_16509861
http://inaturalist.org/observations/994234,http://eol.org/pages/13650/data#data_point_17523319
http://inaturalist.org/observations/1006398,http://eol.org/pages/13650/data#data_point_17309638
http://inaturalist.org/observations/1011391,http://eol.org/pages/13650/data#data_point_16509865
http://inaturalist.org/observations/1011752,http://eol.org/pages/13650/data#data_point_17523361
http://inaturalist.org/observations/1012505,http://eol.org/pages/13650/data#data_point_17523325
http://inaturalist.org/observations/1012741,http://eol.org/pages/13650/data#data_point_17523300
http://inaturalist.org/observations/1012740,http://eol.org/pages/13650/data#data_point_16509847
http://inaturalist.org/observations/1012862,http://eol.org/pages/13650/data#data_point_17523288
http://inaturalist.org/observations/1043760,http://eol.org/pages/13650/data#data_point_17101031
http://inaturalist.org/observations/1094789,http://eol.org/pages/13650/data#data_point_17523336
,http://eol.org/pages/13650/data#data_point_17523320
http://biodiversity.org.au/afd/taxa/70cc9b85-3cd1-4eec-9e3a-ae18250389ed,http://eol.org/pages/1177887/data#data_point_17824337
http://biodiversity.org.au/afd/taxa/9a34e90a-295f-4163-9c38-04ac5664cd57,http://eol.org/pages/1177887/data#data_point_17824336
http://inaturalist.org/observations/1012624,http://eol.org/pages/1177887/data#data_point_17824328
http://inaturalist.org/observations/1013283,http://eol.org/pages/1177887/data#data_point_17824332
http://inaturalist.org/observations/1012645,http://eol.org/pages/1033686/data#data_point_18081881
http://inaturalist.org/observations/1012820,http://eol.org/pages/6132961/data#data_point_18481081
http://inaturalist.org/observations/964915,http://eol.org/pages/5457261/data#data_point_17925384
http://inaturalist.org/observations/1013037,http://eol.org/pages/5457261/data#data_point_18599070
http://inaturalist.org/observations/1040014,http://eol.org/pages/5457261/data#data_point_17290444
http://inaturalist.org/observations/1013038,http://eol.org/pages/39925404/data#data_point_18709997
http://inaturalist.org/observations/1036296,http://eol.org/pages/39925404/data#data_point_18710009
http://inaturalist.org/observations/1036478,http://eol.org/pages/39925404/data#data_point_17274415
http://inaturalist.org/observations/1036552,http://eol.org/pages/39925404/data#data_point_18710007
http://inaturalist.org/observations/1038147,http://eol.org/pages/39925404/data#data_point_18710005
http://inaturalist.org/observations/1039956,http://eol.org/pages/39925404/data#data_point_18709989
http://inaturalist.org/observations/1061265,http://eol.org/pages/39925404/data#data_point_18709995
http://inaturalist.org/observations/1061280,http://eol.org/pages/39925404/data#data_point_18710010
http://inaturalist.org/observations/1061298,http://eol.org/pages/39925404/data#data_point_17732004
http://inaturalist.org/observations/1178961,http://eol.org/pages/39925404/data#data_point_17842876
,http://eol.org/pages/1049496/data#data_point_18228076
http://biodiversity.org.au/afd/taxa/bd08f9d9-09f6-4919-9266-8aa609640ec2,http://eol.org/pages/1049496/data#data_point_17680686
http://biodiversity.org.au/afd/taxa/7b750a52-6578-48db-b0fa-3037d34bc09f,http://eol.org/pages/1049496/data#data_point_17283024
http://biodiversity.org.au/afd/taxa/b5fc5149-fc59-4183-b315-8a019826ce77,http://eol.org/pages/1049496/data#data_point_17738326
http://biodiversity.org.au/afd/taxa/e118f69c-cf51-4474-9b4b-b42d87b668eb,http://eol.org/pages/1049496/data#data_point_17738316
http://biodiversity.org.au/afd/taxa/1061fb78-2af2-4100-97e6-379da9a89bf9,http://eol.org/pages/1049496/data#data_point_17738321
http://biodiversity.org.au/afd/taxa/58cf05e4-878c-421b-97e2-59220ac65e24,http://eol.org/pages/1049496/data#data_point_17738322
,http://eol.org/pages/1049496/data#data_point_17738310
http://inaturalist.org/observations/1013203,http://eol.org/pages/1049496/data#data_point_17738309
,http://eol.org/pages/1049496/data#data_point_17573288
http://biodiversity.org.au/afd/taxa/ae8214c2-5768-4ee3-9dd2-ddb47c5470a0,http://eol.org/pages/5457083/data#data_point_18703547
http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c,http://eol.org/pages/5457083/data#data_point_18703556
http://biodiversity.org.au/afd/taxa/203fb328-ce22-4a11-b40b-9029c5979e2c,http://eol.org/pages/5457083/data#data_point_18703527
http://biodiversity.org.au/afd/taxa/1d20de61-43c6-4738-9739-afe8bbdf0610,http://eol.org/pages/5457083/data#data_point_18703477
http://biodiversity.org.au/afd/taxa/8442a267-9115-4ca6-8c5d-ee1825feea94,http://eol.org/pages/5457083/data#data_point_18703544
http://biodiversity.org.au/afd/taxa/3c8ba21b-97a4-4fec-8943-1b0117f63c53,http://eol.org/pages/5457083/data#data_point_18703543
http://biodiversity.org.au/afd/taxa/3569ba13-7c29-455e-8608-2cad3f9e9d61,http://eol.org/pages/5457083/data#data_point_16811819
http://biodiversity.org.au/afd/taxa/484f9dce-4dba-43b4-afd6-450686dfea2e,http://eol.org/pages/5457083/data#data_point_18495484
http://inaturalist.org/observations/950421,http://eol.org/pages/5457083/data#data_point_18703502
http://inaturalist.org/observations/974449,http://eol.org/pages/5457083/data#data_point_17291683
http://inaturalist.org/observations/974433,http://eol.org/pages/5457083/data#data_point_18703567
http://inaturalist.org/observations/979537,http://eol.org/pages/5457083/data#data_point_18703528
http://inaturalist.org/observations/943753,http://eol.org/pages/5457083/data#data_point_18703510
http://inaturalist.org/observations/990633,http://eol.org/pages/5457083/data#data_point_18703471
http://inaturalist.org/observations/992474,http://eol.org/pages/5457083/data#data_point_17829630
http://inaturalist.org/observations/1002967,http://eol.org/pages/5457083/data#data_point_17842887
http://inaturalist.org/observations/1009328,http://eol.org/pages/5457083/data#data_point_18703480
http://inaturalist.org/observations/1009538,http://eol.org/pages/5457083/data#data_point_16500944
http://inaturalist.org/observations/1013036,http://eol.org/pages/5457083/data#data_point_17291119
http://inaturalist.org/observations/1013283,http://eol.org/pages/5457083/data#data_point_18703545
http://inaturalist.org/observations/946346,http://eol.org/pages/5457083/data#data_point_18703467
http://inaturalist.org/observations/1036507,http://eol.org/pages/5457083/data#data_point_16904971
http://inaturalist.org/observations/1038150,http://eol.org/pages/5457083/data#data_point_18703583
http://inaturalist.org/observations/1038641,http://eol.org/pages/5457083/data#data_point_18703574
http://inaturalist.org/observations/1039287,http://eol.org/pages/5457083/data#data_point_18703590
http://inaturalist.org/observations/1040000,http://eol.org/pages/5457083/data#data_point_18662925
http://inaturalist.org/observations/1041835,http://eol.org/pages/5457083/data#data_point_17424043
http://inaturalist.org/observations/1041838,http://eol.org/pages/5457083/data#data_point_18703580
http://inaturalist.org/observations/1041839,http://eol.org/pages/5457083/data#data_point_18703572
http://inaturalist.org/observations/1041854,http://eol.org/pages/5457083/data#data_point_18703579
http://inaturalist.org/observations/1041861,http://eol.org/pages/5457083/data#data_point_17825847
http://inaturalist.org/observations/1041865,http://eol.org/pages/5457083/data#data_point_18703576
http://inaturalist.org/observations/1041917,http://eol.org/pages/5457083/data#data_point_18703582
http://inaturalist.org/observations/1041922,http://eol.org/pages/5457083/data#data_point_18703581
http://inaturalist.org/observations/1046109,http://eol.org/pages/5457083/data#data_point_18703560
http://inaturalist.org/observations/1047226,http://eol.org/pages/5457083/data#data_point_18492424
http://inaturalist.org/observations/1049298,http://eol.org/pages/5457083/data#data_point_18703571
http://inaturalist.org/observations/1059422,http://eol.org/pages/5457083/data#data_point_17821647
http://inaturalist.org/observations/1059436,http://eol.org/pages/5457083/data#data_point_18703511
http://inaturalist.org/observations/1066507,http://eol.org/pages/5457083/data#data_point_18703577
http://inaturalist.org/observations/1066512,http://eol.org/pages/5457083/data#data_point_18448884
http://inaturalist.org/observations/1066568,http://eol.org/pages/5457083/data#data_point_18703575
http://inaturalist.org/observations/1072854,http://eol.org/pages/5457083/data#data_point_18703569
http://inaturalist.org/observations/1076442,http://eol.org/pages/5457083/data#data_point_18703570
http://inaturalist.org/observations/1076450,http://eol.org/pages/5457083/data#data_point_18621331
http://inaturalist.org/observations/1076469,http://eol.org/pages/5457083/data#data_point_17802460
http://inaturalist.org/observations/1112614,http://eol.org/pages/5457083/data#data_point_18703465
http://inaturalist.org/observations/1099286,http://eol.org/pages/5457083/data#data_point_16608447
http://inaturalist.org/observations/1148313,http://eol.org/pages/5457083/data#data_point_16739059
http://inaturalist.org/observations/1014632,http://eol.org/pages/240121/data#data_point_18118420
http://inaturalist.org/observations/969768,http://eol.org/pages/646831/data#data_point_18081949
http://inaturalist.org/observations/970734,http://eol.org/pages/646831/data#data_point_17101776
http://inaturalist.org/observations/1014633,http://eol.org/pages/646831/data#data_point_18551067
http://inaturalist.org/observations/1016522,http://eol.org/pages/646831/data#data_point_18551049
http://inaturalist.org/observations/1057601,http://eol.org/pages/646831/data#data_point_18843926
http://inaturalist.org/observations/1014690,http://eol.org/pages/467406/data#data_point_16966422
http://inaturalist.org/observations/1058630,http://eol.org/pages/467406/data#data_point_17701023
http://inaturalist.org/observations/1101505,http://eol.org/pages/467406/data#data_point_17701016
http://inaturalist.org/observations/1111353,http://eol.org/pages/467406/data#data_point_17701022
http://inaturalist.org/observations/1111362,http://eol.org/pages/467406/data#data_point_17701028
http://inaturalist.org/observations/1126466,http://eol.org/pages/467406/data#data_point_17454543
http://inaturalist.org/observations/1014690,http://eol.org/pages/5448601/data#data_point_17701020
http://biodiversity.org.au/afd/taxa/9b2c47ca-0dd4-4865-96c0-8afff9760e2c,http://eol.org/pages/1047345/data#data_point_18026166
http://biodiversity.org.au/afd/taxa/de7952f6-89ad-4571-b146-1570dcbfa4b2,http://eol.org/pages/1047345/data#data_point_17680792
http://biodiversity.org.au/afd/taxa/863c8b2e-5f54-4e04-84e7-be1b8ff4c1bf,http://eol.org/pages/1047345/data#data_point_18026171
http://inaturalist.org/observations/1015145,http://eol.org/pages/1047345/data#data_point_18008544
http://inaturalist.org/observations/1016376,http://eol.org/pages/836347/data#data_point_17168040
http://inaturalist.org/observations/944705,http://eol.org/pages/836347/data#data_point_18104632
http://inaturalist.org/observations/1016632,http://eol.org/pages/5656173/data#data_point_16585773
http://inaturalist.org/observations/1016780,http://eol.org/pages/5527379/data#data_point_18971655
http://inaturalist.org/observations/1016820,http://eol.org/pages/759305/data#data_point_16991726
http://inaturalist.org/observations/1041686,http://eol.org/pages/759305/data#data_point_19011216
http://bioinfo.org.uk,http://eol.org/pages/107826/data#data_point_18682756
http://inaturalist.org/observations/1018009,http://eol.org/pages/107826/data#data_point_18081844
http://inaturalist.org/observations/1018024,http://eol.org/pages/107826/data#data_point_18954791
http://inaturalist.org/observations/1079318,http://eol.org/pages/107826/data#data_point_18645527
http://inaturalist.org/observations/1079738,http://eol.org/pages/107826/data#data_point_18645574
http://inaturalist.org/observations/1125893,http://eol.org/pages/107826/data#data_point_18954780
http://inaturalist.org/observations/1125895,http://eol.org/pages/107826/data#data_point_18905332
http://inaturalist.org/observations/1079319,http://eol.org/pages/107826/data#data_point_17925210
http://inaturalist.org/observations/1153246,http://eol.org/pages/107826/data#data_point_17100962
http://inaturalist.org/observations/1157520,http://eol.org/pages/107826/data#data_point_18954788
http://inaturalist.org/observations/1159253,http://eol.org/pages/107826/data#data_point_18954789
http://inaturalist.org/observations/1159806,http://eol.org/pages/107826/data#data_point_18954779
http://inaturalist.org/observations/1026345,http://eol.org/pages/392568/data#data_point_18757306
http://inaturalist.org/observations/1026336,http://eol.org/pages/392568/data#data_point_18757304
http://inaturalist.org/observations/1065328,http://eol.org/pages/392568/data#data_point_18757310
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/1147394/data#data_point_18153761
http://inaturalist.org/observations/402086,http://eol.org/pages/1147394/data#data_point_18153757
http://inaturalist.org/observations/402091,http://eol.org/pages/1147394/data#data_point_18153765
http://inaturalist.org/observations/1029724,http://eol.org/pages/179057/data#data_point_17250610
http://inaturalist.org/observations/1053861,http://eol.org/pages/179057/data#data_point_17250599
http://inaturalist.org/observations/1067133,http://eol.org/pages/179057/data#data_point_17250607
http://inaturalist.org/observations/1068660,http://eol.org/pages/179057/data#data_point_17250601
http://inaturalist.org/observations/1143810,http://eol.org/pages/179057/data#data_point_17250603
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/250687/data#data_point_17667598
http://inaturalist.org/observations/1029722,http://eol.org/pages/250687/data#data_point_17667614
,http://eol.org/pages/250687/data#data_point_17667625
http://inaturalist.org/observations/410003,http://eol.org/pages/35993/data#data_point_18272249
http://inaturalist.org/observations/1030077,http://eol.org/pages/35993/data#data_point_16798003
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/1061623/data#data_point_17153128
http://inaturalist.org/observations/1030826,http://eol.org/pages/1061623/data#data_point_17380681
,http://eol.org/pages/1061623/data#data_point_16611578
http://inaturalist.org/observations/1005363,http://eol.org/pages/5417053/data#data_point_18383200
http://inaturalist.org/observations/1033899,http://eol.org/pages/5417053/data#data_point_19011221
http://inaturalist.org/observations/1014683,http://eol.org/pages/1087064/data#data_point_16563883
http://inaturalist.org/observations/1033899,http://eol.org/pages/1087064/data#data_point_19011221
http://inaturalist.org/observations/1075951,http://eol.org/pages/1087064/data#data_point_18481080
http://inaturalist.org/observations/1159921,http://eol.org/pages/1087064/data#data_point_17168041
http://inaturalist.org/observations/1034344,http://eol.org/pages/24463268/data#data_point_19011228
http://inaturalist.org/observations/1017661,http://eol.org/pages/1033689/data#data_point_18383199
http://inaturalist.org/observations/1034431,http://eol.org/pages/1033689/data#data_point_18081876
http://inaturalist.org/observations/1047618,http://eol.org/pages/1033689/data#data_point_17073386
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/50563/data#data_point_17061405
http://inaturalist.org/observations/381494,http://eol.org/pages/50563/data#data_point_17061453
http://inaturalist.org/observations/373753,http://eol.org/pages/50563/data#data_point_16545407
http://inaturalist.org/observations/751400,http://eol.org/pages/50563/data#data_point_16812509
http://inaturalist.org/observations/412419,http://eol.org/pages/50563/data#data_point_17061507
http://inaturalist.org/observations/751417,http://eol.org/pages/50563/data#data_point_17061482
,http://eol.org/pages/50563/data#data_point_17061502
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/581280/data#data_point_18983275
http://inaturalist.org/observations/1035245,http://eol.org/pages/581280/data#data_point_18983276
http://inaturalist.org/observations/1036296,http://eol.org/pages/6711007/data#data_point_18372022
http://inaturalist.org/observations/1036440,http://eol.org/pages/1034433/data#data_point_17532395
http://inaturalist.org/observations/1036478,http://eol.org/pages/6694151/data#data_point_17274418
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/1095470/data#data_point_17046742
http://inaturalist.org/observations/1035346,http://eol.org/pages/1095470/data#data_point_17046763
,http://eol.org/pages/1095470/data#data_point_17046788
http://inaturalist.org/observations/1035346,http://eol.org/pages/4378865/data#data_point_16598635
http://inaturalist.org/observations/1038040,http://eol.org/pages/917064/data#data_point_18604310
http://inaturalist.org/observations/1038149,http://eol.org/pages/6675657/data#data_point_16969818
http://inaturalist.org/observations/1038641,http://eol.org/pages/6733457/data#data_point_18404018
http://inaturalist.org/observations/1038856,http://eol.org/pages/556553/data#data_point_18084621
http://inaturalist.org/observations/1051105,http://eol.org/pages/556553/data#data_point_16723690
,http://eol.org/pages/556553/data#data_point_17299987
http://inaturalist.org/observations/1039652,http://eol.org/pages/555052/data#data_point_16965694
,http://eol.org/pages/555052/data#data_point_16965782
http://biodiversity.org.au/afd/taxa/87e3e8a2-cf72-4ede-bc1b-9003f6003804,http://eol.org/pages/60721/data#data_point_18981726
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/60721/data#data_point_17397130
http://inaturalist.org/observations/1039666,http://eol.org/pages/60721/data#data_point_16877812
,http://eol.org/pages/60721/data#data_point_18981718
http://inaturalist.org/observations/1039883,http://eol.org/pages/562027/data#data_point_17945869
http://inaturalist.org/observations/941294,http://eol.org/pages/5402984/data#data_point_18187157
http://inaturalist.org/observations/1040101,http://eol.org/pages/5402984/data#data_point_18082070
http://inaturalist.org/observations/1040095,http://eol.org/pages/5402984/data#data_point_18081950
http://inaturalist.org/observations/1072856,http://eol.org/pages/5402984/data#data_point_17920261
http://dx.doi.org/10.1890/10-1383.1,http://eol.org/pages/1049954/data#data_point_16547350
,http://eol.org/pages/1049954/data#data_point_17333151
http://dx.doi.org/10.1038/scientificamerican0367-24,http://eol.org/pages/1049954/data#data_point_17333112
,http://eol.org/pages/1049954/data#data_point_17333158
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/631866/data#data_point_16511189
http://inaturalist.org/observations/1040763,http://eol.org/pages/631866/data#data_point_17577380
,http://eol.org/pages/631866/data#data_point_17810895
,http://eol.org/pages/42145/data#data_point_17038475
http://inaturalist.org/observations/1040763,http://eol.org/pages/42145/data#data_point_18572316
,http://eol.org/pages/42145/data#data_point_17038474
http://dx.doi.org/10.5962/bhl.title.62957,http://eol.org/pages/497/data#data_point_16587852
http://inaturalist.org/observations/453456,http://eol.org/pages/497/data#data_point_16587848
http://inaturalist.org/observations/600716,http://eol.org/pages/497/data#data_point_16587353
http://inaturalist.org/observations/1041359,http://eol.org/pages/497/data#data_point_16587528
http://inaturalist.org/observations/878993,http://eol.org/pages/497/data#data_point_16587847
http://inaturalist.org/observations/1060358,http://eol.org/pages/497/data#data_point_16587670
,http://eol.org/pages/497/data#data_point_16587998
http://inaturalist.org/observations/1041909,http://eol.org/pages/6692169/data#data_point_18372019
http://inaturalist.org/observations/1041913,http://eol.org/pages/6682164/data#data_point_18372005
http://inaturalist.org/observations/1041917,http://eol.org/pages/6708591/data#data_point_18404028
http://inaturalist.org/observations/452470,http://eol.org/pages/585481/data#data_point_18275357
http://inaturalist.org/observations/1042130,http://eol.org/pages/585481/data#data_point_18275356
http://inaturalist.org/observations/1042146,http://eol.org/pages/585481/data#data_point_16592655
http://inaturalist.org/observations/1045820,http://eol.org/pages/585481/data#data_point_18275365
http://inaturalist.org/observations/1103312,http://eol.org/pages/585481/data#data_point_18275348
http://inaturalist.org/observations/1037892,http://eol.org/pages/1124393/data#data_point_19011262
http://inaturalist.org/observations/1037892,http://eol.org/pages/674169/data#data_point_19011265
http://bioinfo.org.uk,http://eol.org/pages/468089/data#data_point_16899823
http://inaturalist.org/observations/1042658,http://eol.org/pages/468089/data#data_point_17060424
,http://eol.org/pages/468089/data#data_point_18084887
http://bioinfo.org.uk,http://eol.org/pages/38213/data#data_point_17146705
http://inaturalist.org/observations/1044221,http://eol.org/pages/38213/data#data_point_17146694
,http://eol.org/pages/38213/data#data_point_16913401
http://inaturalist.org/observations/1044221,http://eol.org/pages/1172665/data#data_point_17418626
http://inaturalist.org/observations/1087841,http://eol.org/pages/1172665/data#data_point_17146687
,http://eol.org/pages/1172665/data#data_point_17418632
http://biodiversity.org.au/afd/taxa/54881250-de93-40bd-a2c9-245946662439,http://eol.org/pages/581147/data#data_point_17244243
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/581147/data#data_point_16606340
http://inaturalist.org/observations/879830,http://eol.org/pages/581147/data#data_point_16511374
,http://eol.org/pages/581147/data#data_point_16606345
http://inaturalist.org/observations/962093,http://eol.org/pages/1274015/data#data_point_17476073
http://inaturalist.org/observations/56998,http://eol.org/pages/337660/data#data_point_16657167
,http://eol.org/pages/337660/data#data_point_17189965
http://inaturalist.org/observations/56997,http://eol.org/pages/328048/data#data_point_16657140
,http://eol.org/pages/328048/data#data_point_17857762
http://inaturalist.org/observations/56961,http://eol.org/pages/326518/data#data_point_16647242
http://inaturalist.org/observations/57026,http://eol.org/pages/326518/data#data_point_16657139
http://inaturalist.org/observations/56982,http://eol.org/pages/328092/data#data_point_16657146
,http://eol.org/pages/328092/data#data_point_17134580
http://inaturalist.org/observations/57991,http://eol.org/pages/1010637/data#data_point_16657171
,http://eol.org/pages/1010637/data#data_point_16760606
http://inaturalist.org/observations/56964,http://eol.org/pages/981572/data#data_point_16657124
http://inaturalist.org/observations/1043436,http://eol.org/pages/64132/data#data_point_18973153
http://inaturalist.org/observations/56963,http://eol.org/pages/128439/data#data_point_16657148
http://inaturalist.org/observations/520665,http://eol.org/pages/328716/data#data_point_16888255
http://inaturalist.org/observations/56962,http://eol.org/pages/328716/data#data_point_16657133
